date,health_reg_name,health_org_name,admissions
2020-06-05,Nord,Universitetssykehuset Nord-Norge HF,1
2020-06-08,Nord,Universitetssykehuset Nord-Norge HF,0
2020-06-09,Nord,Universitetssykehuset Nord-Norge HF,0
2020-06-10,Nord,Universitetssykehuset Nord-Norge HF,0
2020-06-11,Nord,Universitetssykehuset Nord-Norge HF,0
2020-06-12,Nord,Universitetssykehuset Nord-Norge HF,0
2020-06-15,Nord,Universitetssykehuset Nord-Norge HF,0
2020-06-16,Nord,Universitetssykehuset Nord-Norge HF,0
2020-06-17,Nord,Universitetssykehuset Nord-Norge HF,0
2020-06-18,Nord,Universitetssykehuset Nord-Norge HF,0
2020-06-19,Nord,Universitetssykehuset Nord-Norge HF,0
2020-06-22,Nord,Universitetssykehuset Nord-Norge HF,0
2020-06-23,Nord,Universitetssykehuset Nord-Norge HF,0
2020-06-24,Nord,Universitetssykehuset Nord-Norge HF,0
2020-06-25,Nord,Universitetssykehuset Nord-Norge HF,0
2020-06-26,Nord,Universitetssykehuset Nord-Norge HF,0
2020-06-29,Nord,Universitetssykehuset Nord-Norge HF,0
2020-06-30,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-01,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-02,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-03,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-06,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-07,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-08,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-09,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-10,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-13,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-14,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-15,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-16,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-17,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-20,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-21,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-22,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-23,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-24,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-27,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-28,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-29,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-30,Nord,Universitetssykehuset Nord-Norge HF,0
2020-07-31,Nord,Universitetssykehuset Nord-Norge HF,0
2020-08-03,Nord,Universitetssykehuset Nord-Norge HF,4
2020-08-04,Nord,Universitetssykehuset Nord-Norge HF,5
2020-08-05,Nord,Universitetssykehuset Nord-Norge HF,3
2020-08-06,Nord,Universitetssykehuset Nord-Norge HF,5
2020-08-07,Nord,Universitetssykehuset Nord-Norge HF,5
2020-08-10,Nord,Universitetssykehuset Nord-Norge HF,6
2020-08-11,Nord,Universitetssykehuset Nord-Norge HF,5
2020-08-12,Nord,Universitetssykehuset Nord-Norge HF,4
2020-08-13,Nord,Universitetssykehuset Nord-Norge HF,1
2020-08-14,Nord,Universitetssykehuset Nord-Norge HF,0
2020-08-17,Nord,Universitetssykehuset Nord-Norge HF,0
2020-08-18,Nord,Universitetssykehuset Nord-Norge HF,0
2020-08-19,Nord,Universitetssykehuset Nord-Norge HF,0
2020-08-20,Nord,Universitetssykehuset Nord-Norge HF,0
2020-08-21,Nord,Universitetssykehuset Nord-Norge HF,0
2020-08-24,Nord,Universitetssykehuset Nord-Norge HF,0
2020-08-25,Nord,Universitetssykehuset Nord-Norge HF,0
2020-08-26,Nord,Universitetssykehuset Nord-Norge HF,0
2020-08-27,Nord,Universitetssykehuset Nord-Norge HF,0
2020-08-28,Nord,Universitetssykehuset Nord-Norge HF,0
2020-08-31,Nord,Universitetssykehuset Nord-Norge HF,0
2020-09-01,Nord,Universitetssykehuset Nord-Norge HF,0
2020-09-02,Nord,Universitetssykehuset Nord-Norge HF,0
2020-09-03,Nord,Universitetssykehuset Nord-Norge HF,0
2020-09-04,Nord,Universitetssykehuset Nord-Norge HF,0
2020-09-07,Nord,Universitetssykehuset Nord-Norge HF,0
2020-09-08,Nord,Universitetssykehuset Nord-Norge HF,0
2020-09-09,Nord,Universitetssykehuset Nord-Norge HF,0
2020-09-10,Nord,Universitetssykehuset Nord-Norge HF,0
2020-09-11,Nord,Universitetssykehuset Nord-Norge HF,0
2020-09-14,Nord,Universitetssykehuset Nord-Norge HF,0
2020-09-15,Nord,Universitetssykehuset Nord-Norge HF,0
2020-09-16,Nord,Universitetssykehuset Nord-Norge HF,0
2020-09-17,Nord,Universitetssykehuset Nord-Norge HF,0
2020-09-18,Nord,Universitetssykehuset Nord-Norge HF,0
2020-09-21,Nord,Universitetssykehuset Nord-Norge HF,0
2020-09-22,Nord,Universitetssykehuset Nord-Norge HF,0
2020-09-23,Nord,Universitetssykehuset Nord-Norge HF,0
2020-09-24,Nord,Universitetssykehuset Nord-Norge HF,0
2020-09-25,Nord,Universitetssykehuset Nord-Norge HF,0
2020-09-28,Nord,Universitetssykehuset Nord-Norge HF,0
2020-09-29,Nord,Universitetssykehuset Nord-Norge HF,0
2020-09-30,Nord,Universitetssykehuset Nord-Norge HF,0
2020-10-01,Nord,Universitetssykehuset Nord-Norge HF,0
2020-10-02,Nord,Universitetssykehuset Nord-Norge HF,0
2020-10-05,Nord,Universitetssykehuset Nord-Norge HF,0
2020-10-06,Nord,Universitetssykehuset Nord-Norge HF,0
2020-10-07,Nord,Universitetssykehuset Nord-Norge HF,0
2020-10-08,Nord,Universitetssykehuset Nord-Norge HF,0
2020-10-09,Nord,Universitetssykehuset Nord-Norge HF,0
2020-10-12,Nord,Universitetssykehuset Nord-Norge HF,1
2020-10-13,Nord,Universitetssykehuset Nord-Norge HF,1
2020-10-14,Nord,Universitetssykehuset Nord-Norge HF,1
2020-10-15,Nord,Universitetssykehuset Nord-Norge HF,1
2020-10-16,Nord,Universitetssykehuset Nord-Norge HF,1
2020-10-19,Nord,Universitetssykehuset Nord-Norge HF,0
2020-10-20,Nord,Universitetssykehuset Nord-Norge HF,0
2020-10-21,Nord,Universitetssykehuset Nord-Norge HF,0
2020-10-22,Nord,Universitetssykehuset Nord-Norge HF,0
2020-10-23,Nord,Universitetssykehuset Nord-Norge HF,0
2020-10-26,Nord,Universitetssykehuset Nord-Norge HF,1
2020-10-27,Nord,Universitetssykehuset Nord-Norge HF,2
2020-10-28,Nord,Universitetssykehuset Nord-Norge HF,2
2020-10-29,Nord,Universitetssykehuset Nord-Norge HF,2
2020-10-30,Nord,Universitetssykehuset Nord-Norge HF,3
2020-10-31,Nord,Universitetssykehuset Nord-Norge HF,3
2020-11-01,Nord,Universitetssykehuset Nord-Norge HF,2
2020-11-02,Nord,Universitetssykehuset Nord-Norge HF,2
2020-11-03,Nord,Universitetssykehuset Nord-Norge HF,2
2020-11-04,Nord,Universitetssykehuset Nord-Norge HF,2
2020-11-05,Nord,Universitetssykehuset Nord-Norge HF,2
2020-11-06,Nord,Universitetssykehuset Nord-Norge HF,2
2020-11-07,Nord,Universitetssykehuset Nord-Norge HF,3
2020-11-08,Nord,Universitetssykehuset Nord-Norge HF,2
2020-11-09,Nord,Universitetssykehuset Nord-Norge HF,2
2020-11-10,Nord,Universitetssykehuset Nord-Norge HF,1
2020-11-11,Nord,Universitetssykehuset Nord-Norge HF,1
2020-11-12,Nord,Universitetssykehuset Nord-Norge HF,1
2020-11-13,Nord,Universitetssykehuset Nord-Norge HF,1
2020-11-14,Nord,Universitetssykehuset Nord-Norge HF,1
2020-11-15,Nord,Universitetssykehuset Nord-Norge HF,1
2020-11-16,Nord,Universitetssykehuset Nord-Norge HF,1
2020-11-17,Nord,Universitetssykehuset Nord-Norge HF,2
2020-11-18,Nord,Universitetssykehuset Nord-Norge HF,2
2020-11-19,Nord,Universitetssykehuset Nord-Norge HF,1
2020-11-20,Nord,Universitetssykehuset Nord-Norge HF,1
2020-11-21,Nord,Universitetssykehuset Nord-Norge HF,2
2020-11-22,Nord,Universitetssykehuset Nord-Norge HF,2
2020-11-23,Nord,Universitetssykehuset Nord-Norge HF,2
2020-11-24,Nord,Universitetssykehuset Nord-Norge HF,2
2020-11-25,Nord,Universitetssykehuset Nord-Norge HF,0
2020-11-26,Nord,Universitetssykehuset Nord-Norge HF,0
2020-11-27,Nord,Universitetssykehuset Nord-Norge HF,0
2020-11-28,Nord,Universitetssykehuset Nord-Norge HF,0
2020-11-29,Nord,Universitetssykehuset Nord-Norge HF,0
2020-11-30,Nord,Universitetssykehuset Nord-Norge HF,0
2020-12-01,Nord,Universitetssykehuset Nord-Norge HF,0
2020-12-02,Nord,Universitetssykehuset Nord-Norge HF,0
2020-12-03,Nord,Universitetssykehuset Nord-Norge HF,0
2020-12-04,Nord,Universitetssykehuset Nord-Norge HF,0
2020-12-05,Nord,Universitetssykehuset Nord-Norge HF,0
2020-12-06,Nord,Universitetssykehuset Nord-Norge HF,1
2020-12-07,Nord,Universitetssykehuset Nord-Norge HF,1
2020-12-08,Nord,Universitetssykehuset Nord-Norge HF,2
2020-12-09,Nord,Universitetssykehuset Nord-Norge HF,1
2020-12-10,Nord,Universitetssykehuset Nord-Norge HF,2
2020-12-11,Nord,Universitetssykehuset Nord-Norge HF,2
2020-12-12,Nord,Universitetssykehuset Nord-Norge HF,1
2020-12-13,Nord,Universitetssykehuset Nord-Norge HF,1
2020-12-14,Nord,Universitetssykehuset Nord-Norge HF,1
2020-12-15,Nord,Universitetssykehuset Nord-Norge HF,1
2020-12-16,Nord,Universitetssykehuset Nord-Norge HF,3
2020-12-17,Nord,Universitetssykehuset Nord-Norge HF,2
2020-12-18,Nord,Universitetssykehuset Nord-Norge HF,3
2020-12-19,Nord,Universitetssykehuset Nord-Norge HF,4
2020-12-20,Nord,Universitetssykehuset Nord-Norge HF,4
2020-12-21,Nord,Universitetssykehuset Nord-Norge HF,4
2020-12-22,Nord,Universitetssykehuset Nord-Norge HF,4
2020-12-23,Nord,Universitetssykehuset Nord-Norge HF,3
2020-12-24,Nord,Universitetssykehuset Nord-Norge HF,2
2020-12-25,Nord,Universitetssykehuset Nord-Norge HF,2
2020-12-26,Nord,Universitetssykehuset Nord-Norge HF,2
2020-12-27,Nord,Universitetssykehuset Nord-Norge HF,2
2020-12-28,Nord,Universitetssykehuset Nord-Norge HF,2
2020-12-29,Nord,Universitetssykehuset Nord-Norge HF,3
2020-12-30,Nord,Universitetssykehuset Nord-Norge HF,2
2020-12-31,Nord,Universitetssykehuset Nord-Norge HF,3
2021-01-01,Nord,Universitetssykehuset Nord-Norge HF,3
2021-01-02,Nord,Universitetssykehuset Nord-Norge HF,3
2021-01-03,Nord,Universitetssykehuset Nord-Norge HF,4
2021-01-04,Nord,Universitetssykehuset Nord-Norge HF,3
2021-01-05,Nord,Universitetssykehuset Nord-Norge HF,3
2021-01-06,Nord,Universitetssykehuset Nord-Norge HF,3
2021-01-07,Nord,Universitetssykehuset Nord-Norge HF,3
2021-01-08,Nord,Universitetssykehuset Nord-Norge HF,3
2021-01-09,Nord,Universitetssykehuset Nord-Norge HF,3
2021-01-10,Nord,Universitetssykehuset Nord-Norge HF,3
2021-01-11,Nord,Universitetssykehuset Nord-Norge HF,3
2021-01-12,Nord,Universitetssykehuset Nord-Norge HF,3
2021-01-13,Nord,Universitetssykehuset Nord-Norge HF,2
2021-01-14,Nord,Universitetssykehuset Nord-Norge HF,2
2021-01-15,Nord,Universitetssykehuset Nord-Norge HF,3
2021-01-16,Nord,Universitetssykehuset Nord-Norge HF,3
2021-01-17,Nord,Universitetssykehuset Nord-Norge HF,4
2021-01-18,Nord,Universitetssykehuset Nord-Norge HF,5
2021-01-19,Nord,Universitetssykehuset Nord-Norge HF,1
2021-01-20,Nord,Universitetssykehuset Nord-Norge HF,2
2021-01-21,Nord,Universitetssykehuset Nord-Norge HF,2
2021-01-22,Nord,Universitetssykehuset Nord-Norge HF,2
2021-01-23,Nord,Universitetssykehuset Nord-Norge HF,1
2021-01-24,Nord,Universitetssykehuset Nord-Norge HF,2
2021-01-25,Nord,Universitetssykehuset Nord-Norge HF,2
2021-01-26,Nord,Universitetssykehuset Nord-Norge HF,2
2021-01-27,Nord,Universitetssykehuset Nord-Norge HF,2
2021-01-28,Nord,Universitetssykehuset Nord-Norge HF,2
2021-01-29,Nord,Universitetssykehuset Nord-Norge HF,2
2021-01-30,Nord,Universitetssykehuset Nord-Norge HF,1
2021-01-31,Nord,Universitetssykehuset Nord-Norge HF,1
2021-02-01,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-02,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-03,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-04,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-05,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-06,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-07,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-08,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-09,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-10,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-11,Nord,Universitetssykehuset Nord-Norge HF,3
2021-02-12,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-13,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-14,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-15,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-16,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-17,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-18,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-19,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-20,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-21,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-22,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-23,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-24,Nord,Universitetssykehuset Nord-Norge HF,2
2021-02-25,Nord,Universitetssykehuset Nord-Norge HF,1
2021-02-26,Nord,Universitetssykehuset Nord-Norge HF,1
2021-02-27,Nord,Universitetssykehuset Nord-Norge HF,1
2021-02-28,Nord,Universitetssykehuset Nord-Norge HF,1
2021-03-01,Nord,Universitetssykehuset Nord-Norge HF,1
2021-03-02,Nord,Universitetssykehuset Nord-Norge HF,1
2021-03-03,Nord,Universitetssykehuset Nord-Norge HF,1
2021-03-04,Nord,Universitetssykehuset Nord-Norge HF,1
2021-03-05,Nord,Universitetssykehuset Nord-Norge HF,1
2021-03-06,Nord,Universitetssykehuset Nord-Norge HF,1
2021-03-07,Nord,Universitetssykehuset Nord-Norge HF,1
2021-03-08,Nord,Universitetssykehuset Nord-Norge HF,0
2021-03-09,Nord,Universitetssykehuset Nord-Norge HF,1
2021-03-10,Nord,Universitetssykehuset Nord-Norge HF,1
2021-03-11,Nord,Universitetssykehuset Nord-Norge HF,1
2021-03-12,Nord,Universitetssykehuset Nord-Norge HF,2
2021-03-13,Nord,Universitetssykehuset Nord-Norge HF,2
2021-03-14,Nord,Universitetssykehuset Nord-Norge HF,2
2021-03-15,Nord,Universitetssykehuset Nord-Norge HF,3
2021-03-16,Nord,Universitetssykehuset Nord-Norge HF,2
2021-03-17,Nord,Universitetssykehuset Nord-Norge HF,1
2021-03-18,Nord,Universitetssykehuset Nord-Norge HF,1
2021-03-19,Nord,Universitetssykehuset Nord-Norge HF,2
2021-03-20,Nord,Universitetssykehuset Nord-Norge HF,2
2021-03-21,Nord,Universitetssykehuset Nord-Norge HF,3
2021-03-22,Nord,Universitetssykehuset Nord-Norge HF,3
2021-03-23,Nord,Universitetssykehuset Nord-Norge HF,2
2021-03-24,Nord,Universitetssykehuset Nord-Norge HF,2
2021-03-25,Nord,Universitetssykehuset Nord-Norge HF,3
2021-03-26,Nord,Universitetssykehuset Nord-Norge HF,2
2021-03-27,Nord,Universitetssykehuset Nord-Norge HF,2
2021-03-28,Nord,Universitetssykehuset Nord-Norge HF,2
2021-03-29,Nord,Universitetssykehuset Nord-Norge HF,3
2021-03-30,Nord,Universitetssykehuset Nord-Norge HF,1
2021-03-31,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-01,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-02,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-03,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-04,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-05,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-06,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-07,Nord,Universitetssykehuset Nord-Norge HF,0
2021-04-08,Nord,Universitetssykehuset Nord-Norge HF,0
2021-04-09,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-10,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-11,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-12,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-13,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-14,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-15,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-16,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-17,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-18,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-19,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-20,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-21,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-22,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-23,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-24,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-25,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-26,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-27,Nord,Universitetssykehuset Nord-Norge HF,1
2021-04-28,Nord,Universitetssykehuset Nord-Norge HF,0
2021-04-29,Nord,Universitetssykehuset Nord-Norge HF,0
2021-04-30,Nord,Universitetssykehuset Nord-Norge HF,0
2021-05-01,Nord,Universitetssykehuset Nord-Norge HF,0
2021-05-02,Nord,Universitetssykehuset Nord-Norge HF,0
2021-05-03,Nord,Universitetssykehuset Nord-Norge HF,0
2021-05-04,Nord,Universitetssykehuset Nord-Norge HF,0
2021-05-05,Nord,Universitetssykehuset Nord-Norge HF,0
2021-05-06,Nord,Universitetssykehuset Nord-Norge HF,0
2021-05-07,Nord,Universitetssykehuset Nord-Norge HF,0
2021-05-08,Nord,Universitetssykehuset Nord-Norge HF,0
2021-05-09,Nord,Universitetssykehuset Nord-Norge HF,0
2021-05-10,Nord,Universitetssykehuset Nord-Norge HF,0
2021-05-11,Nord,Universitetssykehuset Nord-Norge HF,0
2021-05-12,Nord,Universitetssykehuset Nord-Norge HF,1
2021-05-13,Nord,Universitetssykehuset Nord-Norge HF,1
2021-05-14,Nord,Universitetssykehuset Nord-Norge HF,0
2021-05-15,Nord,Universitetssykehuset Nord-Norge HF,3
2021-05-16,Nord,Universitetssykehuset Nord-Norge HF,4
2021-05-17,Nord,Universitetssykehuset Nord-Norge HF,4
2021-05-18,Nord,Universitetssykehuset Nord-Norge HF,4
2021-05-19,Nord,Universitetssykehuset Nord-Norge HF,5
2021-05-20,Nord,Universitetssykehuset Nord-Norge HF,2
2021-05-21,Nord,Universitetssykehuset Nord-Norge HF,1
2021-05-22,Nord,Universitetssykehuset Nord-Norge HF,1
2021-05-23,Nord,Universitetssykehuset Nord-Norge HF,0
2021-05-24,Nord,Universitetssykehuset Nord-Norge HF,0
2021-05-25,Nord,Universitetssykehuset Nord-Norge HF,1
2021-05-26,Nord,Universitetssykehuset Nord-Norge HF,1
2021-05-27,Nord,Universitetssykehuset Nord-Norge HF,1
2021-05-28,Nord,Universitetssykehuset Nord-Norge HF,2
2021-05-29,Nord,Universitetssykehuset Nord-Norge HF,1
2021-05-30,Nord,Universitetssykehuset Nord-Norge HF,1
2021-05-31,Nord,Universitetssykehuset Nord-Norge HF,0
2021-06-01,Nord,Universitetssykehuset Nord-Norge HF,1
2021-06-02,Nord,Universitetssykehuset Nord-Norge HF,1
2021-06-03,Nord,Universitetssykehuset Nord-Norge HF,1
2021-06-04,Nord,Universitetssykehuset Nord-Norge HF,2
2021-06-07,Nord,Universitetssykehuset Nord-Norge HF,3
2021-06-08,Nord,Universitetssykehuset Nord-Norge HF,4
2021-06-09,Nord,Universitetssykehuset Nord-Norge HF,6
2021-06-10,Nord,Universitetssykehuset Nord-Norge HF,6
2021-06-11,Nord,Universitetssykehuset Nord-Norge HF,6
2021-06-14,Nord,Universitetssykehuset Nord-Norge HF,5
2021-06-15,Nord,Universitetssykehuset Nord-Norge HF,5
2021-06-16,Nord,Universitetssykehuset Nord-Norge HF,4
2021-06-17,Nord,Universitetssykehuset Nord-Norge HF,3
2021-06-18,Nord,Universitetssykehuset Nord-Norge HF,3
2021-06-21,Nord,Universitetssykehuset Nord-Norge HF,4
2021-06-22,Nord,Universitetssykehuset Nord-Norge HF,2
2021-06-23,Nord,Universitetssykehuset Nord-Norge HF,1
2021-06-24,Nord,Universitetssykehuset Nord-Norge HF,1
2021-06-25,Nord,Universitetssykehuset Nord-Norge HF,1
2021-06-28,Nord,Universitetssykehuset Nord-Norge HF,0
2021-06-29,Nord,Universitetssykehuset Nord-Norge HF,0
2021-06-30,Nord,Universitetssykehuset Nord-Norge HF,0
2021-07-01,Nord,Universitetssykehuset Nord-Norge HF,0
2021-07-02,Nord,Universitetssykehuset Nord-Norge HF,0
2021-07-05,Nord,Universitetssykehuset Nord-Norge HF,0
2021-07-06,Nord,Universitetssykehuset Nord-Norge HF,1
2021-07-07,Nord,Universitetssykehuset Nord-Norge HF,1
2021-07-08,Nord,Universitetssykehuset Nord-Norge HF,1
2021-07-09,Nord,Universitetssykehuset Nord-Norge HF,1
2021-07-12,Nord,Universitetssykehuset Nord-Norge HF,1
2021-07-13,Nord,Universitetssykehuset Nord-Norge HF,1
2021-07-14,Nord,Universitetssykehuset Nord-Norge HF,3
2021-07-15,Nord,Universitetssykehuset Nord-Norge HF,2
2021-07-16,Nord,Universitetssykehuset Nord-Norge HF,2
2021-07-19,Nord,Universitetssykehuset Nord-Norge HF,2
2021-07-20,Nord,Universitetssykehuset Nord-Norge HF,2
2021-07-21,Nord,Universitetssykehuset Nord-Norge HF,2
2021-07-22,Nord,Universitetssykehuset Nord-Norge HF,1
2021-07-23,Nord,Universitetssykehuset Nord-Norge HF,1
2021-07-26,Nord,Universitetssykehuset Nord-Norge HF,1
2021-07-27,Nord,Universitetssykehuset Nord-Norge HF,0
2021-07-28,Nord,Universitetssykehuset Nord-Norge HF,0
2021-07-29,Nord,Universitetssykehuset Nord-Norge HF,0
2021-07-30,Nord,Universitetssykehuset Nord-Norge HF,0
2021-08-02,Nord,Universitetssykehuset Nord-Norge HF,0
2021-08-03,Nord,Universitetssykehuset Nord-Norge HF,0
2021-08-04,Nord,Universitetssykehuset Nord-Norge HF,1
2021-08-05,Nord,Universitetssykehuset Nord-Norge HF,1
2021-08-06,Nord,Universitetssykehuset Nord-Norge HF,4
2021-08-09,Nord,Universitetssykehuset Nord-Norge HF,3
2021-08-10,Nord,Universitetssykehuset Nord-Norge HF,4
2021-08-11,Nord,Universitetssykehuset Nord-Norge HF,4
2021-08-12,Nord,Universitetssykehuset Nord-Norge HF,4
2021-08-13,Nord,Universitetssykehuset Nord-Norge HF,4
2021-08-16,Nord,Universitetssykehuset Nord-Norge HF,4
2021-08-17,Nord,Universitetssykehuset Nord-Norge HF,3
2021-08-18,Nord,Universitetssykehuset Nord-Norge HF,2
2021-08-19,Nord,Universitetssykehuset Nord-Norge HF,2
2021-08-20,Nord,Universitetssykehuset Nord-Norge HF,3
2021-08-23,Nord,Universitetssykehuset Nord-Norge HF,2
2021-08-24,Nord,Universitetssykehuset Nord-Norge HF,2
2021-08-25,Nord,Universitetssykehuset Nord-Norge HF,2
2021-08-26,Nord,Universitetssykehuset Nord-Norge HF,2
2021-08-27,Nord,Universitetssykehuset Nord-Norge HF,2
2021-08-30,Nord,Universitetssykehuset Nord-Norge HF,2
2021-08-31,Nord,Universitetssykehuset Nord-Norge HF,3
2021-09-01,Nord,Universitetssykehuset Nord-Norge HF,4
2021-09-02,Nord,Universitetssykehuset Nord-Norge HF,4
2021-09-03,Nord,Universitetssykehuset Nord-Norge HF,4
2021-09-06,Nord,Universitetssykehuset Nord-Norge HF,4
2021-09-07,Nord,Universitetssykehuset Nord-Norge HF,4
2021-09-08,Nord,Universitetssykehuset Nord-Norge HF,4
2021-09-09,Nord,Universitetssykehuset Nord-Norge HF,7
2021-09-10,Nord,Universitetssykehuset Nord-Norge HF,7
2021-09-13,Nord,Universitetssykehuset Nord-Norge HF,7
2021-09-14,Nord,Universitetssykehuset Nord-Norge HF,6
2021-09-15,Nord,Universitetssykehuset Nord-Norge HF,2
2021-09-16,Nord,Universitetssykehuset Nord-Norge HF,1
2021-09-17,Nord,Universitetssykehuset Nord-Norge HF,1
2021-09-20,Nord,Universitetssykehuset Nord-Norge HF,2
2021-09-21,Nord,Universitetssykehuset Nord-Norge HF,2
2021-09-22,Nord,Universitetssykehuset Nord-Norge HF,1
2021-09-23,Nord,Universitetssykehuset Nord-Norge HF,2
2021-09-24,Nord,Universitetssykehuset Nord-Norge HF,2
2021-09-27,Nord,Universitetssykehuset Nord-Norge HF,1
2021-09-28,Nord,Universitetssykehuset Nord-Norge HF,1
2021-09-29,Nord,Universitetssykehuset Nord-Norge HF,1
2021-09-30,Nord,Universitetssykehuset Nord-Norge HF,0
2021-10-01,Nord,Universitetssykehuset Nord-Norge HF,0
2021-10-04,Nord,Universitetssykehuset Nord-Norge HF,0
2021-10-05,Nord,Universitetssykehuset Nord-Norge HF,0
2021-10-06,Nord,Universitetssykehuset Nord-Norge HF,1
2021-10-07,Nord,Universitetssykehuset Nord-Norge HF,3
2021-10-08,Nord,Universitetssykehuset Nord-Norge HF,4
2021-10-11,Nord,Universitetssykehuset Nord-Norge HF,6
2021-10-12,Nord,Universitetssykehuset Nord-Norge HF,5
2021-10-13,Nord,Universitetssykehuset Nord-Norge HF,6
2021-10-14,Nord,Universitetssykehuset Nord-Norge HF,8
2021-10-15,Nord,Universitetssykehuset Nord-Norge HF,10
2021-10-18,Nord,Universitetssykehuset Nord-Norge HF,13
2021-10-19,Nord,Universitetssykehuset Nord-Norge HF,17
2021-10-20,Nord,Universitetssykehuset Nord-Norge HF,18
2021-10-21,Nord,Universitetssykehuset Nord-Norge HF,20
2021-10-22,Nord,Universitetssykehuset Nord-Norge HF,20
2021-10-25,Nord,Universitetssykehuset Nord-Norge HF,17
2021-10-26,Nord,Universitetssykehuset Nord-Norge HF,13
2021-10-27,Nord,Universitetssykehuset Nord-Norge HF,14
2021-10-28,Nord,Universitetssykehuset Nord-Norge HF,15
2021-10-29,Nord,Universitetssykehuset Nord-Norge HF,14
